Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

09:15:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:56      17    8.33    0.00   12.50   47.92    0.00    3.12    0.00    0.00    0.00   28.12
09:15:56      18    9.57    0.00   13.83   35.11    0.00    0.00    0.00    0.00    0.00   41.49
09:15:56      19    8.42    0.00    8.42   27.37    0.00    3.16    0.00    0.00    0.00   52.63

09:15:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:57     all    8.15    0.00   10.52   21.09    0.00    5.00    0.00    0.00    0.00   55.23
09:15:57       0   16.00    0.00   40.00    0.00    0.00   18.00    0.00    0.00    0.00   26.00
09:15:57       1    5.71    0.00    2.86   51.43    0.00    5.71    0.00    0.00    0.00   34.29
09:15:57       2    2.06    0.00    1.03   78.35    0.00    2.06    0.00    0.00    0.00   16.49
09:15:57       3    3.03    0.00    3.03   48.48    0.00    1.01    0.00    0.00    0.00   44.44
09:15:57       4    4.04    0.00    2.02   64.65    0.00    0.00    0.00    0.00    0.00   29.29
09:15:57       5   14.58    0.00    9.38    0.00    0.00    2.08    0.00    0.00    0.00   73.96
09:15:57       6    5.32    0.00    5.32   11.70    0.00    2.13    0.00    0.00    0.00   75.53
09:15:57       7    9.78    0.00   10.87    0.00    0.00    5.43    0.00    0.00    0.00   73.91
09:15:57       8   13.27    0.00   17.35    0.00    0.00    8.16    0.00    0.00    0.00   61.22
09:15:57       9   10.10    0.00   16.16    0.00    0.00    7.07    0.00    0.00    0.00   66.67
09:15:57      10   13.19    0.00   17.58   31.87    0.00   17.58    0.00    0.00    0.00   19.78
09:15:57      11    1.04    0.00    0.00   28.12    0.00    0.00    0.00    0.00    0.00   70.83
09:15:57      12    3.09    0.00    0.00   77.32    0.00    1.03    0.00    0.00    0.00   18.56
09:15:57      13    5.10    0.00    3.06   15.31    0.00    1.02    0.00    0.00    0.00   75.51
09:15:57      14   15.15    0.00   21.21   10.10    0.00    8.08    0.00    0.00    0.00   45.45
09:15:57      15    9.57    0.00   13.83    0.00    0.00    4.26    0.00    0.00    0.00   72.34
09:15:57      16    5.21    0.00   16.67    0.00    0.00    6.25    0.00    0.00    0.00   71.88
09:15:57      17   10.31    0.00   10.31    0.00    0.00    3.09    0.00    0.00    0.00   76.29
09:15:57      18    8.42    0.00   11.58    0.00    0.00    4.21    0.00    0.00    0.00   75.79
09:15:57      19    8.25    0.00    8.25    0.00    0.00    3.09    0.00    0.00    0.00   80.41

09:15:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:58     all    7.98    0.00   12.30   21.54    0.00    4.98    0.00    0.00    0.00   53.20
09:15:58       0   11.32    0.00   17.92   44.34    0.00    8.49    0.00    0.00    0.00   17.92
09:15:58       1    6.67    0.00   18.10   22.86    0.00    8.57    0.00    0.00    0.00   43.81
09:15:58       2    1.96    0.00    1.96   60.78    0.00    1.96    0.00    0.00    0.00   33.33
09:15:58       3   14.14    0.00   25.25   27.27    0.00    9.09    0.00    0.00    0.00   24.24
09:15:58       4    3.12    0.00    4.17   69.79    0.00    1.04    0.00    0.00    0.00   21.88
09:15:58       5    7.07    0.00   16.16    0.00    0.00    6.06    0.00    0.00    0.00   70.71
09:15:58       6    7.22    0.00   10.31   26.80    0.00    2.06    0.00    0.00    0.00   53.61
09:15:58       7   10.00    0.00   16.00   12.00    0.00    6.00    0.00    0.00    0.00   56.00
09:15:58       8    9.28    0.00   11.34    1.03    0.00    4.12    0.00    0.00    0.00   74.23
09:15:58       9    7.37    0.00   15.79    0.00    0.00    4.21    0.00    0.00    0.00   72.63
09:15:58      10   10.42    0.00   12.50    3.12    0.00    9.38    0.00    0.00    0.00   64.58
09:15:58      11   11.22    0.00   13.27   22.45    0.00    4.08    0.00    0.00    0.00   48.98
09:15:58      12    6.12    0.00    6.12   31.63    0.00    5.10    0.00    0.00    0.00   51.02
09:15:58      13    8.08    0.00    7.07   50.51    0.00    7.07    0.00    0.00    0.00   27.27
09:15:58      14    2.02    0.00    2.02    4.04    0.00    0.00    0.00    0.00    0.00   91.92
09:15:58      15   11.43    0.00   19.05    0.00    0.00    4.76    0.00    0.00    0.00   64.76
09:15:58      16    6.38    0.00   12.77   15.96    0.00    6.38    0.00    0.00    0.00   58.51
09:15:58      17    9.89    0.00   13.19   17.58    0.00    2.20    0.00    0.00    0.00   57.14
09:15:58      18    9.38    0.00   15.62    0.00    0.00    5.21    0.00    0.00    0.00   69.79
09:15:58      19    6.25    0.00    6.25   17.71    0.00    3.12    0.00    0.00    0.00   66.67

09:15:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:59     all    8.37    0.00   12.19   16.58    0.00    4.64    0.00    0.00    0.00   58.21
09:15:59       0    8.65    0.00    8.65   36.54    0.00    7.69    0.00    0.00    0.00   38.46
09:15:59       1    6.80    0.00    4.85   31.07    0.00    2.91    0.00    0.00    0.00   54.37
09:15:59       2    6.06    0.00    5.05   53.54    0.00    2.02    0.00    0.00    0.00   33.33
09:15:59       3   18.00    0.00   27.00    1.00    0.00   11.00    0.00    0.00    0.00   43.00
09:15:59       4    6.32    0.00    9.47    4.21    0.00    2.11    0.00    0.00    0.00   77.89
09:15:59       5    5.10    0.00   14.29   16.33    0.00    1.02    0.00    0.00    0.00   63.27
09:15:59       6    6.32    0.00   10.53    3.16    0.00    1.05    0.00    0.00    0.00   78.95
09:15:59       7    7.07    0.00   12.12    0.00    0.00    3.03    0.00    0.00    0.00   77.78
09:15:59       8    8.70    0.00    8.70    4.35    0.00    4.35    0.00    0.00    0.00   73.91
09:15:59       9    8.42    0.00   11.58    0.00    0.00    3.16    0.00    0.00    0.00   76.84
09:15:59      10    3.06    0.00    2.04   56.12    0.00    0.00    0.00    0.00    0.00   38.78
09:15:59      11    7.92    0.00   13.86   17.82    0.00    3.96    0.00    0.00    0.00   56.44
09:15:59      12   10.00    0.00   14.00   35.00    0.00   12.00    0.00    0.00    0.00   29.00
09:15:59      13   11.22    0.00   14.29   28.57    0.00   10.20    0.00    0.00    0.00   35.71
09:15:59      14    5.10    0.00    4.08   36.73    0.00    2.04    0.00    0.00    0.00   52.04
09:15:59      15   14.43    0.00   32.99    0.00    0.00   12.37    0.00    0.00    0.00   40.21
09:15:59      16    7.29    0.00   14.58    2.08    0.00    4.17    0.00    0.00    0.00   71.88
09:15:59      17   12.24    0.00   10.20    0.00    0.00    4.08    0.00    0.00    0.00   73.47
09:15:59      18    6.19    0.00   12.37    0.00    0.00    3.09    0.00    0.00    0.00   78.35
09:15:59      19    8.25    0.00   13.40    0.00    0.00    2.06    0.00    0.00    0.00   76.29

09:15:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:00     all    7.34    0.00   12.67   19.75    0.00    4.29    0.00    0.00    0.00   55.95
09:16:00       0    8.08    0.00   11.11    4.04    0.00    6.06    0.00    0.00    0.00   70.71
09:16:00       1    5.26    0.00   12.63    0.00    0.00    4.21    0.00    0.00    0.00   77.89
09:16:00       2   12.37    0.00   22.68    9.28    0.00   17.53    0.00    0.00    0.00   38.14
09:16:00       3    5.21    0.00   10.42    2.08    0.00    4.17    0.00    0.00    0.00   78.12
09:16:00       4    9.90    0.00   13.86   13.86    0.00    1.98    0.00    0.00    0.00   60.40
09:16:00       5   10.20    0.00   13.27    2.04    0.00    4.08    0.00    0.00    0.00   70.41
09:16:00       6    8.33    0.00   10.42   21.88    0.00    6.25    0.00    0.00    0.00   53.12
09:16:00       7    8.14    0.00   17.44    0.00    0.00    4.65    0.00    0.00    0.00   69.77
09:16:00       8    8.16    0.00    8.16    1.02    0.00    2.04    0.00    0.00    0.00   80.61
09:16:00       9    5.26    0.00   13.68    0.00    0.00    2.11    0.00    0.00    0.00   78.95
09:16:00      10    1.03    0.00    2.06   50.52    0.00    1.03    0.00    0.00    0.00   45.36
09:16:00      11    3.06    0.00    2.04   79.59    0.00    0.00    0.00    0.00    0.00   15.31
09:16:00      12    6.12    0.00   13.27   53.06    0.00    7.14    0.00    0.00    0.00   20.41
09:16:00      13    2.06    0.00    3.09   62.89    0.00    1.03    0.00    0.00    0.00   30.93
09:16:00      14    4.95    0.00    2.97   54.46    0.00    0.99    0.00    0.00    0.00   36.63
09:16:00      15   23.23    0.00   47.47   13.13    0.00   11.11    0.00    0.00    0.00    5.05
09:16:00      16    4.12    0.00    6.19   15.46    0.00    3.09    0.00    0.00    0.00   71.13
09:16:00      17    5.38    0.00   11.83    0.00    0.00    2.15    0.00    0.00    0.00   80.65
09:16:00      18    9.38    0.00   19.79    1.04    0.00    4.17    0.00    0.00    0.00   65.62
09:16:00      19    6.19    0.00   11.34    5.15    0.00    2.06    0.00    0.00    0.00   75.26

09:16:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:01     all    8.12    0.00   11.18   18.48    0.00    3.88    0.00    0.00    0.00   58.35
09:16:01       0    4.26    0.00    7.45    0.00    0.00    2.13    0.00    0.00    0.00   86.17
09:16:01       1    3.09    0.00    9.28    0.00    0.00    2.06    0.00    0.00    0.00   85.57
09:16:01       2    8.16    0.00   10.20    0.00    0.00    3.06    0.00    0.00    0.00   78.57
09:16:01       3    6.12    0.00    6.12    0.00    0.00    3.06    0.00    0.00    0.00   84.69
09:16:01       4    9.18    0.00   10.20    0.00    0.00    2.04    0.00    0.00    0.00   78.57
09:16:01       5   11.58    0.00    9.47    0.00    0.00    1.05    0.00    0.00    0.00   77.89
09:16:01       6   14.29    0.00   18.37    0.00    0.00   15.31    0.00    0.00    0.00   52.04
09:16:01       7   13.13    0.00   13.13    0.00    0.00    3.03    0.00    0.00    0.00   70.71
09:16:01       8   18.75    0.00   21.88    0.00    0.00   12.50    0.00    0.00    0.00   46.88
09:16:01       9    7.29    0.00   12.50    0.00    0.00    4.17    0.00    0.00    0.00   76.04
09:16:01      10    8.25    0.00    8.25   12.37    0.00    2.06    0.00    0.00    0.00   69.07
09:16:01      11    2.97    0.00    2.97   72.28    0.00    1.98    0.00    0.00    0.00   19.80
09:16:01      12    3.96    0.00    2.97   84.16    0.00    0.99    0.00    0.00    0.00    7.92
09:16:01      13    3.00    0.00    4.00   21.00    0.00    1.00    0.00    0.00    0.00   71.00
09:16:01      14    4.12    0.00    3.09   40.21    0.00    1.03    0.00    0.00    0.00   51.55
09:16:01      15    5.05    0.00    4.04   28.28    0.00    0.00    0.00    0.00    0.00   62.63
09:16:01      16    6.12    0.00    8.16   51.02    0.00    3.06    0.00    0.00    0.00   31.63
09:16:01      17    4.12    0.00    4.12   17.53    0.00    1.03    0.00    0.00    0.00   73.20
09:16:01      18   25.00    0.00   58.00    0.00    0.00   17.00    0.00    0.00    0.00    0.00
09:16:01      19    4.00    0.00    9.00   37.00    0.00    1.00    0.00    0.00    0.00   49.00

09:16:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:02     all    8.72    0.00   12.29   15.04    0.00    4.13    0.00    0.00    0.00   59.82
09:16:02       0    7.14    0.00   13.27   12.24    0.00    7.14    0.00    0.00    0.00   60.20
09:16:02       1   11.34    0.00   16.49    0.00    0.00    3.09    0.00    0.00    0.00   69.07
09:16:02       2   10.10    0.00   10.10    0.00    0.00    2.02    0.00    0.00    0.00   77.78
09:16:02       3    2.08    0.00    4.17    0.00    0.00    2.08    0.00    0.00    0.00   91.67
09:16:02       4    6.12    0.00    7.14   52.04    0.00    0.00    0.00    0.00    0.00   34.69
09:16:02       5    7.07    0.00   15.15    0.00    0.00    8.08    0.00    0.00    0.00   69.70
09:16:02       6    6.12    0.00   10.20    0.00    0.00    2.04    0.00    0.00    0.00   81.63
09:16:02       7    7.45    0.00   10.64    0.00    0.00    3.19    0.00    0.00    0.00   78.72
09:16:02       8   11.00    0.00   13.00    0.00    0.00    3.00    0.00    0.00    0.00   73.00
09:16:02       9   14.71    0.00   17.65    0.00    0.00    4.90    0.00    0.00    0.00   62.75
09:16:02      10   23.23    0.00   29.29    4.04    0.00   17.17    0.00    0.00    0.00   26.26
09:16:02      11    3.00    0.00    2.00   72.00    0.00    0.00    0.00    0.00    0.00   23.00
09:16:02      12    1.98    0.00    1.98   46.53    0.00    0.99    0.00    0.00    0.00   48.51
09:16:02      13    4.00    0.00    2.00    7.00    0.00    1.00    0.00    0.00    0.00   86.00
09:16:02      14    2.02    0.00    2.02   31.31    0.00    0.00    0.00    0.00    0.00   64.65
09:16:02      15   10.31    0.00   12.37    8.25    0.00    5.15    0.00    0.00    0.00   63.92
09:16:02      16    6.38    0.00   10.64   67.02    0.00    5.32    0.00    0.00    0.00   10.64
09:16:02      17    9.00    0.00   13.00    0.00    0.00    4.00    0.00    0.00    0.00   74.00
09:16:02      18   21.88    0.00   44.79    0.00    0.00    9.38    0.00    0.00    0.00   23.96
09:16:02      19    9.57    0.00   10.64    0.00    0.00    4.26    0.00    0.00    0.00   75.53

09:16:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:03     all    8.94    0.00   13.66   18.03    0.00    4.32    0.00    0.00    0.00   55.05
09:16:03       0    6.60    0.00    4.72   18.87    0.00   10.38    0.00    0.00    0.00   59.43
09:16:03       1    9.47    0.00   22.11   12.63    0.00    5.26    0.00    0.00    0.00   50.53
09:16:03       2    8.16    0.00   11.22   20.41    0.00    4.08    0.00    0.00    0.00   56.12
09:16:03       3   25.51    0.00   30.61    4.08    0.00   14.29    0.00    0.00    0.00   25.51
09:16:03       4    6.32    0.00    6.32   44.21    0.00    2.11    0.00    0.00    0.00   41.05
09:16:03       5    8.42    0.00   13.68    0.00    0.00    2.11    0.00    0.00    0.00   75.79
09:16:03       6   11.32    0.00   16.98   18.87    0.00    0.94    0.00    0.00    0.00   51.89
09:16:03       7    9.09    0.00   15.15   23.23    0.00    4.04    0.00    0.00    0.00   48.48
09:16:03       8    9.28    0.00   14.43    2.06    0.00    2.06    0.00    0.00    0.00   72.16
09:16:03       9    8.08    0.00   12.12   16.16    0.00    4.04    0.00    0.00    0.00   59.60
09:16:03      10    7.22    0.00   17.53   24.74    0.00    7.22    0.00    0.00    0.00   43.30
09:16:03      11    5.15    0.00    3.09   35.05    0.00    1.03    0.00    0.00    0.00   55.67
09:16:03      12    4.12    0.00    1.03   52.58    0.00    0.00    0.00    0.00    0.00   42.27
09:16:03      13    5.10    0.00    2.04   29.59    0.00    0.00    0.00    0.00    0.00   63.27
09:16:03      14    4.08    0.00    1.02   52.04    0.00    0.00    0.00    0.00    0.00   42.86
09:16:03      15    8.00    0.00   17.00    0.00    0.00    4.00    0.00    0.00    0.00   71.00
09:16:03      16    9.80    0.00   14.71    3.92    0.00    4.90    0.00    0.00    0.00   66.67
09:16:03      17   22.00    0.00   43.00    0.00    0.00   14.00    0.00    0.00    0.00   21.00
09:16:03      18    5.26    0.00   12.63    0.00    0.00    2.11    0.00    0.00    0.00   80.00
09:16:03      19    5.15    0.00   13.40    3.09    0.00    3.09    0.00    0.00    0.00   75.26

09:16:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:04     all    7.94    0.00   11.76   22.95    0.00    3.92    0.00    0.00    0.00   53.43
09:16:04       0    6.12    0.00   10.20   11.22    0.00    2.04    0.00    0.00    0.00   70.41
09:16:04       1    8.25    0.00    7.22   26.80    0.00    4.12    0.00    0.00    0.00   53.61
09:16:04       2    6.12    0.00   10.20   22.45    0.00    3.06    0.00    0.00    0.00   58.16
09:16:04       3   12.50    0.00   25.00   11.46    0.00   16.67    0.00    0.00    0.00   34.38
09:16:04       4   17.35    0.00   24.49    9.18    0.00   10.20    0.00    0.00    0.00   38.78
09:16:04       5    4.35    0.00    8.70    0.00    0.00    2.17    0.00    0.00    0.00   84.78
09:16:04       6    6.32    0.00    9.47   11.58    0.00    1.05    0.00    0.00    0.00   71.58
09:16:04       7    6.45    0.00    8.60   70.97    0.00    2.15    0.00    0.00    0.00   11.83
09:16:04       8   11.88    0.00   25.74   18.81    0.00    3.96    0.00    0.00    0.00   39.60
09:16:04       9    7.45    0.00    9.57   24.47    0.00    0.00    0.00    0.00    0.00   58.51
09:16:04      10   12.24    0.00   20.41   15.31    0.00    8.16    0.00    0.00    0.00   43.88
09:16:04      11    2.02    0.00    2.02   65.66    0.00    0.00    0.00    0.00    0.00   30.30
09:16:04      12    2.00    0.00    2.00   85.00    0.00    0.00    0.00    0.00    0.00   11.00
09:16:04      13    3.09    0.00    0.00   36.08    0.00    0.00    0.00    0.00    0.00   60.82
09:16:04      14    4.08    0.00    2.04   47.96    0.00    2.04    0.00    0.00    0.00   43.88
09:16:04      15    6.25    0.00    9.38    0.00    0.00    4.17    0.00    0.00    0.00   80.21
09:16:04      16   10.20    0.00    9.18    0.00    0.00    3.06    0.00    0.00    0.00   77.55
09:16:04      17   17.71    0.00   27.08    0.00    0.00    7.29    0.00    0.00    0.00   47.92
09:16:04      18    8.16    0.00   11.22    0.00    0.00    4.08    0.00    0.00    0.00   76.53
09:16:04      19    6.19    0.00   12.37    0.00    0.00    4.12    0.00    0.00    0.00   77.32

09:16:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:05     all    9.24    0.00   12.38   18.59    0.00    5.08    0.00    0.00    0.00   54.70
09:16:05       0   22.00    0.00   34.00    0.00    0.00   27.00    0.00    0.00    0.00   17.00
09:16:05       1    8.00    0.00    8.00   10.00    0.00    6.00    0.00    0.00    0.00   68.00
09:16:05       2    7.07    0.00    9.09    1.01    0.00    9.09    0.00    0.00    0.00   73.74
09:16:05       3    7.07    0.00    9.09   17.17    0.00    3.03    0.00    0.00    0.00   63.64
09:16:05       4    6.19    0.00    9.28    4.12    0.00    4.12    0.00    0.00    0.00   76.29
09:16:05       5    6.00    0.00    8.00   34.00    0.00    1.00    0.00    0.00    0.00   51.00
09:16:05       6    2.06    0.00    1.03   77.32    0.00    0.00    0.00    0.00    0.00   19.59
09:16:05       7    5.26    0.00    3.16   44.21    0.00    1.05    0.00    0.00    0.00   46.32
09:16:05       8   27.72    0.00   56.44    0.00    0.00   15.84    0.00    0.00    0.00    0.00
09:16:05       9    5.21    0.00    4.17   72.92    0.00    0.00    0.00    0.00    0.00   17.71
09:16:05      10    8.25    0.00    7.22    9.28    0.00    5.15    0.00    0.00    0.00   70.10
09:16:05      11    7.37    0.00    9.47    9.47    0.00    1.05    0.00    0.00    0.00   72.63
09:16:05      12    5.21    0.00    8.33   15.62    0.00    2.08    0.00    0.00    0.00   68.75
09:16:05      13    7.14    0.00    9.18   12.24    0.00    4.08    0.00    0.00    0.00   67.35
09:16:05      14    8.42    0.00   11.58   21.05    0.00    1.05    0.00    0.00    0.00   57.89
09:16:05      15    9.47    0.00    9.47   12.63    0.00    4.21    0.00    0.00    0.00   64.21
09:16:05      16    8.51    0.00   11.70   10.64    0.00    2.13    0.00    0.00    0.00   67.02
09:16:05      17   13.00    0.00   13.00    0.00    0.00    5.00    0.00    0.00    0.00   69.00
09:16:05      18    9.38    0.00   12.50   16.67    0.00    4.17    0.00    0.00    0.00   57.29
09:16:05      19   10.31    0.00   10.31    6.19    0.00    4.12    0.00    0.00    0.00   69.07

09:16:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:06     all    8.13    0.00   12.28   18.77    0.00    4.86    0.00    0.00    0.00   55.96
09:16:06       0   24.75    0.00   46.53    0.00    0.00   20.79    0.00    0.00    0.00    7.92
09:16:06       1    5.88    0.00   10.78    6.86    0.00   10.78    0.00    0.00    0.00   65.69
09:16:06       2    4.12    0.00   11.34   11.34    0.00    4.12    0.00    0.00    0.00   69.07
09:16:06       3   10.20    0.00   13.27    9.18    0.00    4.08    0.00    0.00    0.00   63.27
09:16:06       4    9.28    0.00    9.28    6.19    0.00    4.12    0.00    0.00    0.00   71.13
09:16:06       5    5.05    0.00    6.06   24.24    0.00    2.02    0.00    0.00    0.00   62.63
09:16:06       6    4.00    0.00    2.00   54.00    0.00    1.00    0.00    0.00    0.00   39.00
09:16:06       7    4.00    0.00    1.00   75.00    0.00    1.00    0.00    0.00    0.00   19.00
09:16:06       8   11.22    0.00   28.57   51.02    0.00    7.14    0.00    0.00    0.00    2.04
09:16:06       9    4.85    0.00    0.97   49.51    0.00    1.94    0.00    0.00    0.00   42.72
09:16:06      10    7.22    0.00   13.40    8.25    0.00    5.15    0.00    0.00    0.00   65.98
09:16:06      11    4.04    0.00    9.09   10.10    0.00    1.01    0.00    0.00    0.00   75.76
09:16:06      12    8.51    0.00    8.51   27.66    0.00    3.19    0.00    0.00    0.00   52.13
09:16:06      13   11.34    0.00   10.31   18.56    0.00    3.09    0.00    0.00    0.00   56.70
09:16:06      14    7.92    0.00    9.90   11.88    0.00    1.98    0.00    0.00    0.00   68.32
09:16:06      15    7.22    0.00   13.40    0.00    0.00    2.06    0.00    0.00    0.00   77.32
09:16:06      16    8.42    0.00   10.53    0.00    0.00    3.16    0.00    0.00    0.00   77.89
09:16:06      17    7.61    0.00   13.04    6.52    0.00    8.70    0.00    0.00    0.00   64.13
09:16:06      18   12.90    0.00   19.35    0.00    0.00    8.60    0.00    0.00    0.00   59.14
09:16:06      19    4.21    0.00    8.42    0.00    0.00    3.16    0.00    0.00    0.00   84.21

09:16:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:07     all    7.94    0.00   12.32   16.49    0.00    4.07    0.00    0.00    0.00   59.18
09:16:07       0   10.00    0.00   23.00   14.00    0.00   10.00    0.00    0.00    0.00   43.00
09:16:07       1    7.22    0.00   11.34   26.80    0.00    3.09    0.00    0.00    0.00   51.55
09:16:07       2   11.34    0.00   25.77   17.53    0.00   14.43    0.00    0.00    0.00   30.93
09:16:07       3    6.19    0.00    8.25   10.31    0.00    2.06    0.00    0.00    0.00   73.20
09:16:07       4    6.38    0.00    7.45   26.60    0.00    1.06    0.00    0.00    0.00   58.51
09:16:07       5    8.33    0.00   10.42    4.17    0.00    3.12    0.00    0.00    0.00   73.96
09:16:07       6    7.29    0.00    3.12   45.83    0.00    1.04    0.00    0.00    0.00   42.71
09:16:07       7    3.06    0.00    4.08   60.20    0.00    1.02    0.00    0.00    0.00   31.63
09:16:07       8    3.16    0.00    2.11   62.11    0.00    0.00    0.00    0.00    0.00   32.63
09:16:07       9    3.16    0.00    1.05   56.84    0.00    0.00    0.00    0.00    0.00   38.95
09:16:07      10    6.12    0.00   11.22    0.00    0.00    5.10    0.00    0.00    0.00   77.55
09:16:07      11    7.45    0.00   10.64    5.32    0.00    1.06    0.00    0.00    0.00   75.53
09:16:07      12   10.10    0.00   21.21    0.00    0.00    4.04    0.00    0.00    0.00   64.65
09:16:07      13   10.10    0.00   13.13    0.00    0.00    3.03    0.00    0.00    0.00   73.74
09:16:07      14    5.32    0.00   10.64    3.19    0.00    1.06    0.00    0.00    0.00   79.79
09:16:07      15    5.21    0.00    8.33    0.00    0.00    1.04    0.00    0.00    0.00   85.42
09:16:07      16    8.16    0.00   10.20    0.00    0.00    2.04    0.00    0.00    0.00   79.59
09:16:07      17   26.53    0.00   32.65    0.00    0.00   18.37    0.00    0.00    0.00   22.45
09:16:07      18    6.19    0.00   11.34    0.00    0.00    4.12    0.00    0.00    0.00   78.35
09:16:07      19    6.86    0.00   18.63    0.00    0.00    4.90    0.00    0.00    0.00   69.61

09:16:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:08     all    8.29    0.00   12.36   19.72    0.00    4.53    0.00    0.00    0.00   55.10
09:16:08       0    9.18    0.00    7.14    6.12    0.00    4.08    0.00    0.00    0.00   73.47
09:16:08       1    7.61    0.00    6.52    3.26    0.00    5.43    0.00    0.00    0.00   77.17
09:16:08       2    8.08    0.00   10.10   10.10    0.00    6.06    0.00    0.00    0.00   65.66
09:16:08       3    6.12    0.00   10.20    0.00    0.00    4.08    0.00    0.00    0.00   79.59
09:16:08       4    6.25    0.00   10.42   17.71    0.00    1.04    0.00    0.00    0.00   64.58
09:16:08       5    5.32    0.00    5.32   50.00    0.00    4.26    0.00    0.00    0.00   35.11
09:16:08       6    7.07    0.00    4.04   73.74    0.00    4.04    0.00    0.00    0.00   11.11
09:16:08       7    3.09    0.00    2.06   83.51    0.00    0.00    0.00    0.00    0.00   11.34
09:16:08       8   23.47    0.00   29.59    5.10    0.00   19.39    0.00    0.00    0.00   22.45
09:16:08       9    2.08    0.00    2.08   39.58    0.00    0.00    0.00    0.00    0.00   56.25
09:16:08      10    5.15    0.00   13.40    1.03    0.00    3.09    0.00    0.00    0.00   77.32
09:16:08      11    8.16    0.00   13.27   25.51    0.00    2.04    0.00    0.00    0.00   51.02
09:16:08      12    5.15    0.00   10.31    5.15    0.00    4.12    0.00    0.00    0.00   75.26
09:16:08      13    5.15    0.00   16.49    0.00    0.00    5.15    0.00    0.00    0.00   73.20
09:16:08      14    5.00    0.00   22.00   40.00    0.00    4.00    0.00    0.00    0.00   29.00
09:16:08      15   22.22    0.00   47.47    4.04    0.00   11.11    0.00    0.00    0.00   15.15
09:16:08      16    7.29    0.00    7.29   12.50    0.00    2.08    0.00    0.00    0.00   70.83
09:16:08      17    9.28    0.00    8.25    3.09    0.00    3.09    0.00    0.00    0.00   76.29
09:16:08      18    9.18    0.00    9.18    4.08    0.00    4.08    0.00    0.00    0.00   73.47
09:16:08      19   10.42    0.00   10.42    9.38    0.00    3.12    0.00    0.00    0.00   66.67

09:16:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:16:09     all    7.79    0.00   12.77   21.44    0.00    4.62    0.00    0.00    0.00   53.38
09:16:09       0    6.06    0.00    6.06    1.01    0.00    6.06    0.00    0.00    0.00   80.81
09:16:09       1    6.19    0.00    9.28   10.31    0.00    2.06    0.00    0.00    0.00   72.16
09:16:09       2    8.16    0.00    9.18   33.67    0.00    3.06    0.00    0.00    0.00   45.92
09:16:09       3    8.00    0.00    9.00   28.00    0.00    1.00    0.00    0.00    0.00   54.00
09:16:09       4    8.25    0.00   10.31    0.00    0.00    3.09    0.00    0.00    0.00   78.35
09:16:09       5    7.53    0.00   15.05    4.30    0.00    7.53    0.00    0.00    0.00   65.59
09:16:09       6   18.95    0.00   27.37   13.68    0.00   22.11    0.00    0.00    0.00   17.89
09:16:09       7    3.03    0.00    4.04   61.62    0.00    1.01    0.00    0.00    0.00   30.30
09:16:09       8    3.03    0.00    4.04   79.80    0.00    2.02    0.00    0.00    0.00   11.11
09:16:09       9    3.12    0.00    2.08   42.71    0.00    0.00    0.00    0.00    0.00   52.08
09:16:09      10   16.33    0.00   35.71    0.00    0.00    7.14    0.00    0.00    0.00   40.82
09:16:09      11   10.31    0.00   13.40   12.37    0.00    7.22    0.00    0.00    0.00   56.70
09:16:09      12   10.10    0.00   13.13   23.23    0.00    1.01    0.00    0.00    0.00   52.53
09:16:09      13    7.14    0.00   12.24   11.22    0.00    4.08    0.00    0.00    0.00   65.31
09:16:09      14    7.29    0.00    8.33   20.83    0.00    5.21    0.00    0.00    0.00   58.33
09:16:09      15    3.03    0.00   13.13    9.09    0.00    5.05    0.00    0.00    0.00   69.70
09:16:09      16    8.00    0.00   16.00   20.00    0.00    3.00    0.00    0.00    0.00   53.00
09:16:09      17    8.08    0.00   11.11    3.03    0.00    4.04    0.00    0.00    0.00   73.74
09:16:09      18   10.42    0.00   27.08   11.46    0.00    6.25    0.00    0.00    0.00   44.79
