Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

08:29:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:34      19   17.58    0.00   19.78    0.00    0.00    1.10    0.00    0.00    0.00   61.54

08:29:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:35     all   15.40    0.00   26.77    0.00    0.00    6.37    0.00    0.00    0.00   51.46
08:29:35       0   13.68    0.00   31.58    0.00    0.00    8.42    0.00    0.00    0.00   46.32
08:29:35       1   21.90    0.00   34.29    0.00    0.00    9.52    0.00    0.00    0.00   34.29
08:29:35       2   20.21    0.00   34.04    0.00    0.00    8.51    0.00    0.00    0.00   37.23
08:29:35       3   10.10    0.00   54.55    0.00    0.00   30.30    0.00    0.00    0.00    5.05
08:29:35       4   16.83    0.00   30.69    0.00    0.00   10.89    0.00    0.00    0.00   41.58
08:29:35       5   17.53    0.00   23.71    0.00    0.00    4.12    0.00    0.00    0.00   54.64
08:29:35       6   13.86    0.00   25.74    0.00    0.00    6.93    0.00    0.00    0.00   53.47
08:29:35       7   13.48    0.00   21.35    0.00    0.00    3.37    0.00    0.00    0.00   61.80
08:29:35       8   15.38    0.00   20.88    0.00    0.00    4.40    0.00    0.00    0.00   59.34
08:29:35       9   13.19    0.00   24.18    0.00    0.00    3.30    0.00    0.00    0.00   59.34
08:29:35      10   14.89    0.00   18.09    0.00    0.00    5.32    0.00    0.00    0.00   61.70
08:29:35      11   15.05    0.00   20.43    0.00    0.00    4.30    0.00    0.00    0.00   60.22
08:29:35      12   18.18    0.00   20.20    0.00    0.00    4.04    0.00    0.00    0.00   57.58
08:29:35      13   14.29    0.00   22.45    0.00    0.00    4.08    0.00    0.00    0.00   59.18
08:29:35      14   12.77    0.00   20.21    0.00    0.00    6.38    0.00    0.00    0.00   60.64
08:29:35      15   12.63    0.00   23.16    0.00    0.00    3.16    0.00    0.00    0.00   61.05
08:29:35      16   15.31    0.00   25.51    0.00    0.00    2.04    0.00    0.00    0.00   57.14
08:29:35      17   19.59    0.00   27.84    0.00    0.00    2.06    0.00    0.00    0.00   50.52
08:29:35      18   14.58    0.00   34.38    0.00    0.00    2.08    0.00    0.00    0.00   48.96
08:29:35      19   13.48    0.00   19.10    0.00    0.00    2.25    0.00    0.00    0.00   65.17

08:29:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:36     all   16.58    0.00   25.69    0.05    0.00    6.25    0.00    0.00    0.00   51.43
08:29:36       0   17.00    0.00   35.00    0.00    0.00   15.00    0.00    0.00    0.00   33.00
08:29:36       1   17.78    0.00   34.44    0.00    0.00    8.89    0.00    0.00    0.00   38.89
08:29:36       2   16.33    0.00   31.63    0.00    0.00    9.18    0.00    0.00    0.00   42.86
08:29:36       3   17.02    0.00   45.74    0.00    0.00   27.66    0.00    0.00    0.00    9.57
08:29:36       4   20.20    0.00   29.29    0.00    0.00    6.06    0.00    0.00    0.00   44.44
08:29:36       5   20.21    0.00   17.02    0.00    0.00    1.06    0.00    0.00    0.00   61.70
08:29:36       6   14.44    0.00   14.44    0.00    0.00    0.00    0.00    0.00    0.00   71.11
08:29:36       7   16.13    0.00   18.28    0.00    0.00    1.08    0.00    0.00    0.00   64.52
08:29:36       8   16.16    0.00   21.21    0.00    0.00    1.01    0.00    0.00    0.00   61.62
08:29:36       9   20.43    0.00   18.28    0.00    0.00    0.00    0.00    0.00    0.00   61.29
08:29:36      10   12.37    0.00   23.71    0.00    0.00    4.12    0.00    0.00    0.00   59.79
