Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

15:13:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:55      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:13:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:56     all    1.41    0.00    1.61    7.33    0.00    0.05    0.00    0.00    0.00   89.61
15:13:56       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56       1    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
15:13:56       2    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
15:13:56       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:56       5    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
15:13:56       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:56       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:13:56       9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:56      10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:56      11    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:56      12    0.98    0.00    0.98   88.24    0.00    0.98    0.00    0.00    0.00    8.82
15:13:56      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56      15   14.14    0.00   21.21   45.45    0.00    0.00    0.00    0.00    0.00   19.19
15:13:56      16    6.12    0.00    5.10   11.22    0.00    0.00    0.00    0.00    0.00   77.55
15:13:56      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:56      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:13:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:57     all    1.26    0.00    1.51    8.86    0.00    0.15    0.00    0.00    0.00   88.22
15:13:57       0    1.00    0.00    0.00    9.00    0.00    1.00    0.00    0.00    0.00   89.00
15:13:57       1    0.98    0.00    0.98    3.92    0.00    0.98    0.00    0.00    0.00   93.14
15:13:57       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:57       3    2.02    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   94.95
15:13:57       4    3.00    0.00    4.00   70.00    0.00    0.00    0.00    0.00    0.00   23.00
15:13:57       5    0.00    0.00    1.01    9.09    0.00    0.00    0.00    0.00    0.00   89.90
15:13:57       6    1.02    0.00    1.02   20.41    0.00    0.00    0.00    0.00    0.00   77.55
15:13:57       7    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
15:13:57       8    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:13:57       9    0.00    0.00    1.02   12.24    0.00    0.00    0.00    0.00    0.00   86.73
15:13:57      10    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
15:13:57      11    0.00    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00   96.97
15:13:57      12    1.01    0.00    0.00   19.19    0.00    0.00    0.00    0.00    0.00   79.80
15:13:57      13    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
15:13:57      14    0.00    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   97.96
15:13:57      15    8.08    0.00   13.13   15.15    0.00    0.00    0.00    0.00    0.00   63.64
15:13:57      16    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
15:13:57      17    0.99    0.00    0.99    7.92    0.00    0.00    0.00    0.00    0.00   90.10
15:13:57      18    0.99    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00   95.05
15:13:57      19    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00

15:13:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:58     all    0.70    0.00    0.75   13.10    0.00    0.15    0.00    0.00    0.00   85.29
15:13:58       0    0.00    0.00    0.00    1.98    0.00    2.97    0.00    0.00    0.00   95.05
